isbn,author,author_url,book_url,author_id
9791189770532.0,이현진,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ed%98%84%ec%a7%84@9976077&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346727130,
9791192638331.0,박서련,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%84%9c%eb%a0%a8@6244425&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=336135707,406.0
9788954608114.0,공선옥,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b3%b5%ec%84%a0%ec%98%a5@2246&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=3714845,100.0
9791130611938.0,조완선,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a1%b0%ec%99%84%ec%84%a0@810256&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=107839574,68.0
9788954606080.0,황정은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%99%a9%ec%a0%95%ec%9d%80@2247912&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=2289819,380.0
9788970124841.0,이승우,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ec%8a%b9%ec%9a%b0@33880&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=261799831,247.0
9788937473272.0,은모든,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%80%eb%aa%a8%eb%93%a0@6285124&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=241605810,326.0
9788954679466.0,박완서,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%99%84%ec%84%9c@16795&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=270818966,56.0
9791192579726.0,홍선기,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%99%8d%ec%84%a0%ea%b8%b0@2424443&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317704115,
9788937473326.0,이혁진,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ed%98%81%ec%a7%84@5223881&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279309371,2420.0
9788957982341.0,김정,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%a0%95@175161&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7571780,2531.0
9788954615037.0,황석영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%99%a9%ec%84%9d%ec%98%81@52675&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=11674745,39.0
9788998751210.0,조원희,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a1%b0%ec%9b%90%ed%9d%ac@829384&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=107612421,2532.0
9788932030050.0,김혜정,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ed%98%9c%ec%a0%95@8139&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=109894105,301.0
9791168127463.0,김청귤,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%b2%ad%ea%b7%a4@7547526&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331876572,1896.0
9788932035338.0,편혜영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%8e%b8%ed%98%9c%ec%98%81@212367&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=179157559,263.0
9788950986735.0,구병모,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b5%ac%eb%b3%91%eb%aa%a8@962500&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=235776777,282.0
9788954639255.0,윤이형,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9c%a4%ec%9d%b4%ed%98%95@234050&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=74920336,268.0
9791196438197.0,황정은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%99%a9%ec%a0%95%ec%9d%80@2247912&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=276099853,380.0
9788976044440.0,오세영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%98%a4%ec%84%b8%ec%98%81@108685&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=267222133,212.0
9791160262063.0,김이설,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%9d%b4%ec%84%a4@1126940&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=253505387,272.0
9791170402862.0,김서해,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%84%9c%ed%95%b4@9156791&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348225754,2425.0
9788954671903.0,전민희,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%84%eb%af%bc%ed%9d%ac@68287&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=242584382,574.0
9791172174989.0,김강윤,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ea%b0%95%ec%9c%a4@8250125&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347951887,2128.0
9788932039060.0,정소현,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%95%ec%86%8c%ed%98%84@2247916&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279705519,2481.0
9791161692234.0,김예은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%98%88%ec%9d%80@8990221&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=312687992,1987.0
9791190630009.0,이도우,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%eb%8f%84%ec%9a%b0@168393&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=229493766,76.0
9791160946628.0,황선미,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%99%a9%ec%84%a0%eb%af%b8@52683&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238442696,297.0
9788952766045.0,김재희,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%9e%ac%ed%9d%ac@192052&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=17842961,152.0
9788954681483.0,김채원,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%b1%84%ec%9b%90@7558&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=277683621,424.0
9788954442664.0,박해로,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ed%95%b4%eb%a1%9c@1609175&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=241605069,535.0
9788936439293.0,박소영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%86%8c%ec%98%81@7992085&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324249969,2518.0
9788982736599.0,이영도,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ec%98%81%eb%8f%84@34106&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=468975,819.0
9791163167037.0,김나영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%eb%82%98%ec%98%81@7088509&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=345870460,2001.0
9791196517168.0,정은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%95%ec%9d%80@6382207&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=236785738,2533.0
9788932027173.0,구병모,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b5%ac%eb%b3%91%eb%aa%a8@962500&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=54508637,282.0
9791191826036.0,이금이,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ea%b8%88%ec%9d%b4@32484&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=278127393,2460.0
9791168613683.0,이경숙,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ea%b2%bd%ec%88%99@9975369&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346446321,
9791193078150.0,박승희,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%8a%b9%ed%9d%ac@9604300&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=326495595,
9788937473043.0,이장욱,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ec%9e%a5%ec%9a%b1@2226310&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=34119559,278.0
9791193739006.0,도대체,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%8f%84%eb%8c%80%ec%b2%b4@2327575&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334066364,2534.0
9791167525246.0,배진시,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%b0%ec%a7%84%ec%8b%9c@119418&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346495251,
9791189836573.0,김봉석,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%eb%b4%89%ec%84%9d@1756456&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=346723842,
9788954675376.0,정영수,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%95%ec%98%81%ec%88%98@5146050&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=253989088,401.0
9788997066841.0,김숨,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%88%a8@132042&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=320861994,106.0
9791186748138.0,김호연,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ed%98%b8%ec%97%b0@2729971&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=67266500,773.0
9791172131272.0,윤고은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9c%a4%ea%b3%a0%ec%9d%80@820830&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347628434,274.0
9791130821368.0,한국현대소설학회,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%95%9c%ea%b5%ad%ed%98%84%eb%8c%80%ec%86%8c%ec%84%a4%ed%95%99%ed%9a%8c@49989&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=334239899,358.0
9791165702212.0,이지애,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ec%a7%80%ec%95%a0@9524191&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323093598,
9791168261815.0,전춘화,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%84%ec%b6%98%ed%99%94@9254116&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=342098315,
9791196866792.0,김초엽,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%b4%88%ec%97%bd@6165280&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271381531,318.0
9788932027951.0,최은미,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b5%9c%ec%9d%80%eb%af%b8@2247917&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=68690216,2516.0
9788954614658.0,김애란,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%95%a0%eb%9e%80@210854&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=11486402,61.0
9791161571553.0,오수완,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%98%a4%ec%88%98%ec%99%84@1730463&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=327582406,119.0
9791193914410.0,배예람,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%b0%ec%98%88%eb%9e%8c@8635725&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348150544,2092.0
9791160404265.0,임경선,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9e%84%ea%b2%bd%ec%84%a0@140942&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=247906164,604.0
9791191842579.0,정보라,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%95%eb%b3%b4%eb%9d%bc@39320&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=327579102,924.0
9791197693052.0,민강,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%af%bc%ea%b0%95@8497566&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307884916,2535.0
9791190492829.0,강화길,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b0%95%ed%99%94%ea%b8%b8@5447410&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=247068451,314.0
9788972758310.0,임현,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9e%84%ed%98%84@5615048&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=118516844,
9788993964707.0,김진명,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%a7%84%eb%aa%85@7398&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=35109076,46.0
9791170320968.0,한소은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%95%9c%ec%86%8c%ec%9d%80@9156740&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=309352709,
9791170610106.0,이태제,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%ed%83%9c%ec%a0%9c@9438844&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=319537662,2536.0
9791160405101.0,김이삭,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%9d%b4%ec%82%ad@7284311&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295450428,1965.0
9791189099060.0,김동식,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%eb%8f%99%ec%8b%9d@6004631&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=173052113,1827.0
9788954672023.0,천운영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b2%9c%ec%9a%b4%ec%98%81@109387&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311913621,260.0
9788954640176.0,김연수,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%97%b0%ec%88%98@72526&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=74920766,44.0
9791159099694.0,황세연,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%99%a9%ec%84%b8%ec%97%b0@52716&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=199659387,1331.0
9788959130665.0,천명관,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b2%9c%eb%aa%85%ea%b4%80@200183&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=92556075,397.0
9788982641404.0,김용옥,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%9a%a9%ec%98%a5@6369&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=206428945,
9791193367025.0,배명은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%b0%eb%aa%85%ec%9d%80@5826467&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333394923,2498.0
9791172631598.0,권병민,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b6%8c%eb%b3%91%eb%af%bc@9992022&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348144342,
9791190090377.0,천선란,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b2%9c%ec%84%a0%eb%9e%80@7303025&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=265649931,364.0
9791160947427.0,현호정,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%98%84%ed%98%b8%ec%a0%95@9286273&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274750148,
9791170524304.0,전건우,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%84%ea%b1%b4%ec%9a%b0@817589&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348076084,572.0
9791185877006.0,문순태,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%ac%b8%ec%88%9c%ed%83%9c@14724&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=45812567,12.0
9788954640169.0,김연수,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%97%b0%ec%88%98@72526&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=74920743,44.0
9791191459920.0,김진성,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%a7%84%ec%84%b1@9985917&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347645039,
9791167140708.0,김홍신,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ed%99%8d%ec%8b%a0@8213&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=325869625,53.0
9788954643023.0,강화길,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b0%95%ed%99%94%ea%b8%b8@5447410&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=97804554,314.0
9791193914403.0,명소정,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%aa%85%ec%86%8c%ec%a0%95@8548036&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347954000,674.0
9791170524328.0,배명은,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%b0%eb%aa%85%ec%9d%80@5826467&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348076881,2498.0
9791170960447.0,마태,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%a7%88%ed%83%9c@9537547&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323335861,2537.0
9791168011267.0,고상만,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b3%a0%ec%83%81%eb%a7%8c@161693&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279735074,2538.0
9788954642514.0,성석제,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%84%b1%ec%84%9d%ec%a0%9c@21452&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=93161555,254.0
9788937417351.0,권혜영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b6%8c%ed%98%9c%ec%98%81@9464003&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=320861424,2539.0
9788932037714.0,김초엽,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%b4%88%ec%97%bd@6165280&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=252103654,318.0
9788936437343.0,구병모,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b5%ac%eb%b3%91%eb%aa%a8@962500&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=65361511,282.0
9791193591208.0,김보영,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%eb%b3%b4%ec%98%81@202133&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348498352,94.0
9788967998400.0,최필원,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b5%9c%ed%95%84%ec%9b%90@103264&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348782623,
9791165702199.0,권여름,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b6%8c%ec%97%ac%eb%a6%84@8590000&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=319763898,2064.0
9791193551257.0,장다혜,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9e%a5%eb%8b%a4%ed%98%9c@9163886&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=348958398,
9788937472725.0,한정현,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ed%95%9c%ec%a0%95%ed%98%84@6533865&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244316069,2540.0
9791157404018.0,최도담,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b5%9c%eb%8f%84%eb%8b%b4@9116291&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=335176098,1892.0
9788954652841.0,장용민,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9e%a5%ec%9a%a9%eb%af%bc@37673&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=166045303,66.0
9788959524082.0,전민희,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%84%eb%af%bc%ed%9d%ac@68287&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=63259484,574.0
9788932022505.0,정용준,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%95%ec%9a%a9%ec%a4%80@2316900&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=13943965,194.0
9788936438371.0,박솔뫼,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%86%94%eb%ab%bc@1639053&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=259678608,289.0
9788997780303.0,백기완,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%b1%ea%b8%b0%ec%99%84@18374&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=186225072,
9791189356279.0,배수아,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%b0%ec%88%98%ec%95%84@18193&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=214324837,47.0
9788936438487.0,조해진,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a1%b0%ed%95%b4%ec%a7%84@838997&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279426778,192.0
9788954691000.0,박서련,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%84%9c%eb%a0%a8@6244425&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=310090265,406.0
9791130699769.0,최소망,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%b5%9c%ec%86%8c%eb%a7%9d@9333568&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316358904,
9788954621519.0,손보미,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%86%90%eb%b3%b4%eb%af%b8@1644738&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=29787485,307.0
9791193710319.0,박지음,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%eb%b0%95%ec%a7%80%ec%9d%8c@7497294&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=337100026,2541.0
9788954609999.0,전경린,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a0%84%ea%b2%bd%eb%a6%b0@38162&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=6272528,112.0
9788954673952.0,강화길,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b0%95%ed%99%94%ea%b8%b8@5447410&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=248169469,314.0
9788965744023.0,조정래,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%a1%b0%ec%a0%95%eb%9e%98@41895&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=27942886,15.0
9791198670212.0,우원재,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9a%b0%ec%9b%90%ec%9e%ac@8497654&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338764511,
9791191942279.0,이락,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9d%b4%eb%9d%bd@9540133&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323614214,2521.0
9791197346538.0,임경선,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%9e%84%ea%b2%bd%ec%84%a0@140942&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=304683972,604.0
9791198239020.0,신진오,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%8b%a0%ec%a7%84%ec%98%a4@241035&BranchType=1/,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=316314560,
9791190749176.0,김동식,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%eb%8f%99%ec%8b%9d@6004631&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=268373021,1827.0
9788936431112.0,공선옥,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b3%b5%ec%84%a0%ec%98%a5@2246&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315744051,100.0
9791197760921.0,안채윤,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ec%95%88%ec%b1%84%ec%9c%a4@5529541&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296466286,2197.0
9788954675321.0,김영하,https://www.aladin.co.kr/search/wsearchresult.aspx?AuthorSearch=%ea%b9%80%ec%98%81%ed%95%98@6210&BranchType=1,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=258025558,49.0
